borrower_id,borrower_name,state,sector,branch_id,loan_officer_id,disbursal_date,loan_amount,interest_rate,tenure_months,monthly_income,emi_amount,emi_to_income_ratio,credit_score,bounce_count_6m,dpd_current,gst_filing,collateral_type,prior_defaults,risk_category,loan_status,default,loan_age_months,credit_bucket,emi_stress_flag,high_bounce_flag,dpd_bucket,loan_size_cat,pd_score,predicted_risk
BRW_04412,Chakradhar Andra,Gujarat,Retail Trade,BR_04,LO_016,2022-05-10,3000000,13.68,36,321258.0,102067.0,0.318,761,1,0,Regular,Unsecured,0,Red,Active,0,32,Excellent,0,0,Current,Medium,0.7093,Amber
BRW_04413,Manbir Bawa,Tamil Nadu,Chemicals,BR_09,LO_032,2023-12-20,7500000,18.43,36,2142974.0,272763.0,0.127,766,1,15,Regular,Unsecured,0,Red,Active,0,12,Excellent,0,0,DPD 1-30,Enterprise,0.8593,Red
BRW_04414,Gayathri Bora,Tamil Nadu,Retail Trade,BR_01,LO_040,2024-06-05,500000,14.62,24,89320.0,24153.0,0.27,795,0,0,Regular,Inventory,0,Green,Active,0,7,Excellent,0,0,Current,Small,0.1915,Green
BRW_04415,Dalaja Keer,Maharashtra,Electronics,BR_08,LO_026,2022-05-16,3000000,15.94,36,952654.0,105382.0,0.111,793,2,0,Non-Filer,Machinery,0,Amber,Active,0,32,Excellent,0,0,Current,Medium,0.4859,Green
BRW_04416,Anika Ramesh,Gujarat,Textile,BR_01,LO_031,2022-09-13,750000,12.39,12,247705.0,66773.0,0.27,746,4,0,Irregular,Gold,0,Critical,Active,0,28,Excellent,0,1,Current,Small,0.6727,Amber
BRW_04417,Mekhala Ratta,Madhya Pradesh,Agri Processing,BR_16,LO_019,2022-05-30,750000,16.63,48,64947.0,21497.0,0.331,699,4,0,Regular,Unsecured,0,Red,Active,0,31,Good,0,1,Current,Small,0.7104,Amber
BRW_04418,Nakul Sathe,Uttar Pradesh,Retail Trade,BR_15,LO_034,2023-12-30,5000000,13.38,48,1734479.0,135082.0,0.078,722,4,0,Irregular,Unsecured,0,Red,Active,0,12,Good,0,1,Current,Large,0.4922,Amber
BRW_04419,Yug Kulkarni,Punjab,Agri Processing,BR_15,LO_006,2022-11-26,500000,14.64,60,135853.0,11800.0,0.087,658,1,0,Regular,Inventory,1,Red,Active,0,25,Fair,0,0,Current,Small,0.4461,Green
BRW_04420,Ikbal Sachdev,Karnataka,Agri Processing,BR_05,LO_035,2024-04-28,3000000,17.68,24,661517.0,149308.0,0.226,781,6,0,Irregular,Property,0,Red,Active,0,8,Excellent,0,1,Current,Medium,0.8043,Red
BRW_04421,Amara Goswami,Gujarat,Auto Parts,BR_19,LO_011,2022-09-11,5000000,18.29,48,925862.0,147633.0,0.159,735,2,0,Regular,Property,2,Red,Active,0,28,Good,0,0,Current,Large,0.4967,Amber
BRW_04422,Champak Uppal,Telangana,Agri Processing,BR_11,LO_037,2024-02-19,7500000,14.47,12,1649999.0,675063.0,0.409,615,1,90,Regular,Unsecured,0,Critical,NPA,1,10,Poor,0,0,DPD 61-90,Enterprise,0.8447,Red
BRW_04423,Aryan Ahuja,Rajasthan,Textile,BR_19,LO_022,2024-05-13,5000000,17.34,24,838243.0,248028.0,0.296,633,1,0,Regular,Property,0,Red,Active,0,7,Fair,0,0,Current,Large,0.5348,Amber
BRW_04424,Indali Walia,Delhi,Food & Beverage,BR_03,LO_013,2023-11-24,3000000,11.87,18,744377.0,182765.0,0.246,724,1,15,Regular,Property,0,Amber,Active,0,13,Good,0,0,DPD 1-30,Medium,0.3102,Green
BRW_04425,Tripti Vora,Gujarat,Food & Beverage,BR_04,LO_016,2023-02-07,10000000,17.43,48,1051046.0,290779.0,0.277,679,1,0,Regular,Machinery,1,Red,Active,0,23,Fair,0,0,Current,Enterprise,0.3771,Green
BRW_04426,Anmol Deo,Rajasthan,Construction,BR_16,LO_026,2023-05-17,1000000,15.91,36,247703.0,35112.0,0.142,665,1,0,Regular,Property,0,Critical,Defaulted,1,19,Fair,0,0,Current,Small,0.8362,Red
BRW_04427,Hitesh Bhatt,Telangana,Chemicals,BR_12,LO_022,2022-05-26,3000000,14.92,12,463029.0,270661.0,0.585,794,2,0,Non-Filer,Unsecured,0,Red,Active,0,31,Excellent,1,0,Current,Medium,0.7388,Red
BRW_04428,Abeer Bala,Maharashtra,Retail Trade,BR_07,LO_013,2023-08-15,1500000,17.73,12,127142.0,137327.0,1.08,800,2,0,Non-Filer,Property,0,Critical,Active,0,16,Excellent,1,0,Current,Medium,0.6592,Amber
BRW_04429,Nidhi Samra,Delhi,Chemicals,BR_01,LO_023,2023-10-10,750000,17.42,48,171922.0,21804.0,0.127,601,1,0,Irregular,Property,0,Critical,Active,0,14,Poor,0,0,Current,Small,0.5148,Amber
BRW_04430,Eesha Wali,West Bengal,Textile,BR_11,LO_032,2022-10-03,500000,13.58,60,118090.0,11525.0,0.098,654,5,30,Non-Filer,Unsecured,0,Critical,Stressed,1,27,Fair,0,1,DPD 1-30,Small,0.8888,Critical
BRW_04431,Girindra Kala,Telangana,Agri Processing,BR_15,LO_023,2023-10-05,500000,17.04,18,97586.0,31674.0,0.325,615,4,15,Non-Filer,Property,2,Critical,Active,0,15,Poor,0,1,DPD 1-30,Small,0.9672,Critical
BRW_04432,Gavin Tella,Telangana,Food & Beverage,BR_19,LO_032,2023-03-01,1000000,12.2,36,99517.0,33309.0,0.335,815,6,0,Irregular,Unsecured,0,Red,Active,0,22,Excellent,0,1,Current,Small,0.3414,Green
BRW_04433,Abdul Pillai,Madhya Pradesh,Chemicals,BR_15,LO_038,2023-01-20,1500000,17.26,18,481803.0,95180.0,0.198,608,2,0,Regular,Machinery,0,Critical,Active,0,23,Poor,0,0,Current,Medium,0.8621,Red
BRW_04434,Liam Nayar,West Bengal,Textile,BR_09,LO_028,2023-04-08,750000,16.23,18,183814.0,47223.0,0.257,762,5,75,Non-Filer,Inventory,2,Critical,Stressed,1,21,Excellent,0,1,DPD 61-90,Small,0.8646,Red
BRW_04435,Anya Ben,Punjab,Food & Beverage,BR_13,LO_033,2022-03-19,500000,12.12,48,55621.0,13196.0,0.237,749,1,0,Regular,Property,0,Amber,Active,0,33,Excellent,0,0,Current,Small,0.3113,Green
BRW_04436,Mekhala Handa,Delhi,Agri Processing,BR_18,LO_040,2023-10-11,1500000,16.28,36,326926.0,52943.0,0.162,739,6,0,Regular,Machinery,0,Red,Active,0,14,Good,0,1,Current,Medium,0.656,Amber
BRW_04437,Siya Kunda,West Bengal,Chemicals,BR_17,LO_026,2024-03-24,5000000,15.56,48,1071293.0,140577.0,0.131,721,1,0,Regular,Property,1,Critical,Active,0,9,Good,0,0,Current,Large,0.6355,Amber
BRW_04438,Jagat More,Maharashtra,Food & Beverage,BR_05,LO_030,2024-02-27,3000000,15.66,48,288925.0,84499.0,0.292,597,2,30,Regular,Unsecured,0,Red,Stressed,0,10,Poor,0,0,DPD 1-30,Medium,0.5459,Amber
BRW_04439,Jason Gulati,Maharashtra,Retail Trade,BR_16,LO_017,2022-04-06,3000000,13.54,60,731556.0,69091.0,0.094,617,1,120,Non-Filer,Property,2,Critical,NPA,1,33,Poor,0,0,DPD 90+,Medium,0.8189,Red
BRW_04440,Anusha Mani,Haryana,Electronics,BR_07,LO_029,2023-02-17,10000000,13.37,12,2982481.0,894909.0,0.3,680,4,0,Irregular,Property,1,Red,Active,0,22,Fair,0,1,Current,Enterprise,0.6312,Amber
BRW_04441,Tanveer Tara,Rajasthan,Retail Trade,BR_05,LO_002,2023-06-12,750000,16.84,60,211674.0,18574.0,0.088,613,3,45,Irregular,Unsecured,1,Critical,Stressed,1,18,Poor,0,1,DPD 31-60,Small,0.7522,Red
BRW_04442,Faqid Dyal,Gujarat,Construction,BR_11,LO_038,2024-02-07,1500000,13.3,60,202202.0,34360.0,0.17,700,1,45,Irregular,Machinery,1,Red,Stressed,0,10,Good,0,0,DPD 31-60,Medium,0.6608,Amber
BRW_04443,Hamsini Dani,Telangana,Construction,BR_16,LO_034,2022-10-12,2000000,14.62,48,625637.0,55277.0,0.088,752,6,0,Regular,Inventory,0,Critical,Active,0,27,Excellent,0,1,Current,Medium,0.9175,Critical
BRW_04444,Ucchal Tank,Maharashtra,Food & Beverage,BR_13,LO_038,2023-12-13,500000,16.36,60,86243.0,12254.0,0.142,666,2,0,Irregular,Inventory,2,Red,Active,0,12,Fair,0,0,Current,Small,0.6095,Amber
BRW_04445,Sai Kanda,Rajasthan,Electronics,BR_02,LO_012,2024-06-17,7500000,12.06,60,2516679.0,167060.0,0.066,739,3,0,Regular,Property,0,Amber,Active,0,6,Good,0,1,Current,Enterprise,0.2939,Green
BRW_04446,Victor Barman,Delhi,Textile,BR_12,LO_021,2023-01-13,7500000,15.66,24,745289.0,366006.0,0.491,689,0,90,Regular,Property,0,Amber,NPA,1,23,Good,0,0,DPD 61-90,Enterprise,0.495,Amber
BRW_04447,Sanya Gala,Delhi,Retail Trade,BR_12,LO_027,2023-04-11,3000000,15.63,36,633829.0,104923.0,0.166,646,5,0,Irregular,Unsecured,1,Critical,Active,0,21,Fair,0,1,Current,Medium,0.7979,Red
BRW_04448,Wakeeta Chokshi,West Bengal,Textile,BR_10,LO_040,2023-05-15,2000000,16.29,12,482447.0,181736.0,0.377,770,3,30,Irregular,Property,0,Critical,Stressed,1,19,Excellent,0,1,DPD 1-30,Medium,0.8259,Red
BRW_04449,David Shah,Gujarat,Electronics,BR_13,LO_003,2022-12-02,7500000,14.09,36,1101491.0,256660.0,0.233,762,4,0,Irregular,Machinery,2,Red,Active,0,25,Excellent,0,1,Current,Enterprise,0.6274,Amber
BRW_04450,Yashawini Konda,Karnataka,Textile,BR_12,LO_037,2023-08-19,1000000,14.64,12,288272.0,90088.0,0.313,622,1,15,Regular,Inventory,2,Critical,Active,0,16,Fair,0,0,DPD 1-30,Small,0.9218,Critical
BRW_04451,Chakrika Vig,Rajasthan,Electronics,BR_19,LO_026,2022-01-03,1000000,13.81,24,249261.0,47923.0,0.192,702,0,0,Irregular,Property,1,Amber,Active,0,36,Good,0,0,Current,Small,0.6968,Amber
BRW_04452,Urishilla Goyal,Haryana,Food & Beverage,BR_17,LO_005,2024-06-08,750000,17.16,48,63667.0,21703.0,0.341,601,0,0,Regular,Inventory,1,Red,Active,0,6,Poor,0,0,Current,Small,0.8162,Red
BRW_04453,Widisha Bala,Rajasthan,Textile,BR_16,LO_020,2024-03-03,2000000,12.41,12,488519.0,178081.0,0.365,666,0,45,Regular,Machinery,0,Amber,Stressed,0,10,Fair,0,0,DPD 31-60,Medium,0.2896,Green
BRW_04454,Pavani Aurora,Karnataka,Retail Trade,BR_17,LO_008,2024-05-17,1000000,18.24,12,212699.0,91794.0,0.432,775,0,30,Regular,Gold,1,Critical,Stressed,0,7,Excellent,0,0,DPD 1-30,Small,0.7833,Red
BRW_04455,Geetika Chakrabarti,Madhya Pradesh,Agri Processing,BR_06,LO_028,2024-01-21,1000000,15.94,12,132927.0,90702.0,0.682,656,0,45,Regular,Property,0,Critical,Stressed,1,11,Fair,1,0,DPD 31-60,Small,0.8337,Red
BRW_04456,Darpan Swaminathan,Rajasthan,Construction,BR_18,LO_029,2022-04-06,3000000,17.71,24,1046556.0,149352.0,0.143,704,0,0,Regular,Property,1,Critical,Active,0,33,Good,0,0,Current,Medium,0.8446,Red
BRW_04457,Victor Sani,West Bengal,Agri Processing,BR_11,LO_002,2024-01-19,7500000,14.48,36,2416753.0,258084.0,0.107,675,3,15,Regular,Gold,2,Critical,Active,0,11,Fair,0,1,DPD 1-30,Enterprise,0.8899,Critical
BRW_04458,Yashawini Sangha,Haryana,Textile,BR_12,LO_002,2023-04-15,750000,13.83,24,119232.0,35949.0,0.302,701,6,0,Irregular,Property,0,Critical,Active,0,20,Good,0,1,Current,Small,0.8477,Red
BRW_04459,Januja Sinha,Haryana,Agri Processing,BR_17,LO_038,2023-10-13,1500000,17.81,12,339133.0,137384.0,0.405,736,4,0,Regular,Machinery,0,Red,Active,0,14,Good,0,1,Current,Medium,0.4102,Green
BRW_04460,Amrita Rana,Telangana,Retail Trade,BR_02,LO_038,2023-11-12,5000000,12.19,60,827277.0,111702.0,0.135,619,2,0,Regular,Gold,0,Critical,Active,0,13,Poor,0,0,Current,Large,0.5686,Amber
BRW_04461,Udarsh Guha,Telangana,Retail Trade,BR_13,LO_023,2023-12-16,500000,12.32,12,144691.0,44499.0,0.308,683,3,0,Regular,Inventory,0,Critical,Active,0,12,Good,0,1,Current,Small,0.6965,Amber
BRW_04462,Nicholas Apte,Uttar Pradesh,Textile,BR_19,LO_010,2023-01-02,500000,13.6,60,165594.0,11530.0,0.07,752,0,0,Non-Filer,Machinery,1,Critical,Active,0,24,Excellent,0,0,Current,Small,0.3904,Green
BRW_04463,Zarna Tella,Karnataka,Food & Beverage,BR_19,LO_028,2024-05-20,5000000,18.22,48,884418.0,147450.0,0.167,698,0,120,Non-Filer,Property,0,Red,NPA,0,7,Good,0,0,DPD 90+,Large,0.5508,Amber
BRW_04464,Damyanti Choudhry,Maharashtra,Agri Processing,BR_04,LO_019,2022-03-06,5000000,15.93,24,1487538.0,244648.0,0.164,717,5,0,Regular,Gold,1,Critical,Active,0,34,Good,0,1,Current,Large,0.875,Critical
BRW_04465,Balvan Bedi,Maharashtra,Food & Beverage,BR_01,LO_028,2024-03-25,500000,15.38,60,107285.0,11994.0,0.112,784,1,15,Regular,Property,0,Amber,Active,0,9,Excellent,0,0,DPD 1-30,Small,0.385,Green
BRW_04466,Teerth Chandra,West Bengal,Food & Beverage,BR_02,LO_031,2023-07-02,500000,16.44,24,93538.0,24586.0,0.263,752,3,0,Regular,Unsecured,2,Red,Active,0,18,Excellent,0,1,Current,Small,0.4359,Green
BRW_04467,Arunima Thaman,Haryana,Electronics,BR_18,LO_002,2023-02-12,1500000,14.42,18,500060.0,93168.0,0.186,699,2,0,Regular,Property,0,Amber,Active,0,22,Good,0,0,Current,Medium,0.3448,Green
BRW_04468,Parth Rama,Rajasthan,Auto Parts,BR_12,LO_029,2022-08-12,2000000,16.81,36,435618.0,71116.0,0.163,596,1,0,Regular,Gold,0,Amber,Active,0,29,Poor,0,0,Current,Medium,0.5858,Amber
BRW_04469,Eshana Mitter,Tamil Nadu,Textile,BR_09,LO_014,2023-03-16,2000000,14.25,18,412401.0,124064.0,0.301,681,0,75,Regular,Machinery,0,Red,Stressed,1,21,Good,0,0,DPD 61-90,Medium,0.808,Red
BRW_04470,Forum Nagi,Uttar Pradesh,Construction,BR_05,LO_028,2024-04-24,1500000,17.28,60,392335.0,37505.0,0.096,709,1,45,Regular,Property,0,Critical,Stressed,1,8,Good,0,0,DPD 31-60,Medium,0.8185,Red
BRW_04471,Nimrat Sabharwal,West Bengal,Retail Trade,BR_16,LO_001,2022-08-05,7500000,13.37,18,1128999.0,462152.0,0.409,724,6,60,Irregular,Machinery,1,Critical,Stressed,0,29,Good,0,1,DPD 31-60,Enterprise,0.5942,Amber
BRW_04472,Jeevika Nayak,West Bengal,Retail Trade,BR_04,LO_016,2023-05-22,5000000,13.44,36,838470.0,169531.0,0.202,687,6,120,Regular,Property,0,Critical,NPA,1,19,Good,0,1,DPD 90+,Large,0.9306,Critical
BRW_04473,Riya Naik,Tamil Nadu,Textile,BR_20,LO_037,2022-10-02,10000000,15.16,60,3237882.56,238739.0,0.072,669,4,0,Regular,Property,2,Critical,Active,0,27,Fair,0,1,Current,Enterprise,0.8246,Red
BRW_04474,Rushil Dayal,Haryana,Electronics,BR_03,LO_021,2022-11-27,5000000,14.52,48,1316015.0,137940.0,0.105,698,0,0,Non-Filer,Property,2,Red,Active,0,25,Good,0,0,Current,Large,0.5523,Amber
BRW_04475,Lucky Gupta,Punjab,Chemicals,BR_18,LO_014,2024-04-28,500000,16.04,48,151596.0,14180.0,0.094,745,0,15,Irregular,Gold,0,Red,Active,0,8,Excellent,0,0,DPD 1-30,Small,0.5044,Amber
BRW_04476,Darsh Varkey,Tamil Nadu,Chemicals,BR_08,LO_017,2022-10-18,5000000,14.05,36,766000.0,171009.0,0.223,744,4,0,Irregular,Property,0,Critical,Active,0,26,Excellent,0,1,Current,Large,0.8643,Red
BRW_04477,Ayushman Ram,Tamil Nadu,Chemicals,BR_02,LO_015,2022-12-12,500000,13.11,36,113411.0,16873.0,0.149,642,0,0,Regular,Unsecured,0,Critical,Active,0,25,Fair,0,0,Current,Small,0.7778,Red
BRW_04478,Chameli Ramanathan,Rajasthan,Electronics,BR_12,LO_031,2023-07-15,5000000,14.79,60,1711384.0,118399.0,0.069,584,6,0,Regular,Property,0,Red,Active,0,17,Poor,0,1,Current,Large,0.3575,Green
BRW_04479,Odika Kala,Gujarat,Construction,BR_01,LO_036,2023-08-15,7500000,15.43,24,1245375.0,365183.0,0.293,604,5,0,Regular,Inventory,2,Critical,Active,0,16,Poor,0,1,Current,Enterprise,0.75,Red
BRW_04480,Lucky De,Karnataka,Retail Trade,BR_18,LO_014,2022-05-14,10000000,12.5,60,1233286.0,224979.0,0.182,652,0,0,Regular,Gold,2,Amber,Active,0,32,Fair,0,0,Current,Enterprise,0.2209,Green
BRW_04481,Jonathan Din,Uttar Pradesh,Textile,BR_10,LO_036,2023-08-03,1000000,15.4,24,217939.0,48676.0,0.223,703,0,0,Regular,Unsecured,0,Amber,Active,0,17,Good,0,0,Current,Small,0.1671,Green
BRW_04482,Neelima Narayanan,Madhya Pradesh,Electronics,BR_08,LO_027,2024-05-22,1500000,13.73,24,277067.0,71828.0,0.259,799,2,0,Irregular,Property,0,Amber,Active,0,7,Excellent,0,0,Current,Medium,0.5847,Amber
BRW_04483,Gopal Murty,Madhya Pradesh,Retail Trade,BR_04,LO_003,2023-05-12,1500000,14.25,24,184628.0,72196.0,0.391,601,0,0,Non-Filer,Inventory,2,Critical,Active,0,20,Poor,0,0,Current,Medium,0.9292,Critical
BRW_04484,Ati Biswas,Gujarat,Food & Beverage,BR_18,LO_036,2024-03-18,10000000,13.46,60,3199088.0,229892.0,0.072,672,5,0,Irregular,Property,0,Red,Active,0,9,Fair,0,1,Current,Enterprise,0.2305,Green
BRW_04485,Jairaj Kade,Haryana,Agri Processing,BR_03,LO_006,2022-12-18,5000000,18.02,12,1737477.0,458447.0,0.264,770,4,0,Irregular,Machinery,0,Red,Active,0,24,Excellent,0,1,Current,Large,0.545,Amber
BRW_04486,Barkha Cheema,Madhya Pradesh,Agri Processing,BR_03,LO_027,2023-11-30,1000000,16.28,12,233517.0,90863.0,0.389,614,1,15,Regular,Inventory,0,Red,Active,0,13,Poor,0,0,DPD 1-30,Small,0.6456,Amber
BRW_04487,Kamala Mangal,Gujarat,Electronics,BR_12,LO_022,2024-02-20,2000000,13.34,48,578325.0,53993.0,0.093,634,2,0,Irregular,Property,2,Red,Active,0,10,Fair,0,0,Current,Medium,0.5982,Amber
BRW_04488,Falak Varghese,Gujarat,Retail Trade,BR_19,LO_022,2022-02-19,5000000,16.02,12,1559701.0,453701.0,0.291,707,4,0,Non-Filer,Property,1,Critical,Active,0,34,Good,0,1,Current,Large,0.5276,Amber
BRW_04489,Ansh Hari,Rajasthan,Auto Parts,BR_17,LO_036,2022-02-17,7500000,17.44,12,2019488.0,685602.0,0.339,599,1,30,Irregular,Property,0,Amber,Stressed,0,34,Poor,0,0,DPD 1-30,Enterprise,0.4924,Amber
BRW_04490,Hardik Pandey,Tamil Nadu,Construction,BR_17,LO_032,2022-04-12,500000,14.31,24,45961.0,24079.0,0.524,584,1,0,Regular,Property,1,Critical,Active,0,33,Poor,1,0,Current,Small,0.8886,Critical
BRW_04491,Upasna Deol,West Bengal,Chemicals,BR_04,LO_027,2023-10-04,750000,17.31,24,91920.0,37193.0,0.405,746,3,0,Regular,Property,0,Red,Active,0,15,Excellent,0,1,Current,Small,0.5347,Amber
BRW_04492,Meera Dada,Uttar Pradesh,Construction,BR_07,LO_007,2024-03-13,5000000,12.58,36,495835.0,167460.0,0.338,642,4,15,Regular,Unsecured,1,Critical,Defaulted,1,9,Fair,0,1,DPD 1-30,Large,0.5788,Amber
BRW_04493,Kamya Kibe,Haryana,Construction,BR_07,LO_039,2024-05-06,750000,17.26,24,62000.0,37175.0,0.6,815,3,0,Regular,Property,1,Critical,Defaulted,1,8,Excellent,1,1,Current,Small,0.9651,Critical
BRW_04494,Anthony Ganesh,Maharashtra,Electronics,BR_07,LO_012,2023-04-16,5000000,15.28,60,813095.0,119685.0,0.147,611,4,30,Non-Filer,Inventory,0,Red,Stressed,1,20,Poor,0,1,DPD 1-30,Large,0.7795,Red
BRW_04495,Vivaan Chanda,Gujarat,Food & Beverage,BR_08,LO_016,2022-01-17,10000000,13.06,36,1859361.0,337228.0,0.181,810,1,15,Irregular,Gold,0,Red,Active,0,36,Excellent,0,0,DPD 1-30,Enterprise,0.3868,Green
BRW_04496,Ira Mane,Punjab,Construction,BR_19,LO_038,2022-05-08,750000,14.35,36,108808.0,25760.0,0.237,770,0,0,Irregular,Machinery,2,Red,Active,0,32,Excellent,0,0,Current,Small,0.7742,Red
BRW_04497,Thomas Konda,Telangana,Agri Processing,BR_09,LO_005,2024-05-28,5000000,18.42,12,487216.0,459399.0,0.943,653,2,0,Regular,Inventory,0,Red,Active,0,7,Fair,1,0,Current,Large,0.8013,Red
BRW_04498,Bhanumati Behl,Karnataka,Food & Beverage,BR_09,LO_035,2022-06-11,1500000,16.98,24,334594.0,74148.0,0.222,747,1,0,Regular,Inventory,1,Red,Active,0,31,Excellent,0,0,Current,Medium,0.5151,Amber
BRW_04499,Gagan Mahal,Punjab,Textile,BR_14,LO_009,2023-03-28,750000,15.53,12,115347.0,67881.0,0.588,724,1,0,Regular,Machinery,0,Red,Active,0,21,Good,1,0,Current,Small,0.5089,Amber
BRW_04500,Triya Chokshi,Gujarat,Construction,BR_18,LO_029,2023-04-13,5000000,12.31,24,1474650.0,236091.0,0.16,680,0,0,Irregular,Machinery,2,Critical,Active,0,20,Fair,0,0,Current,Large,0.9389,Critical
BRW_04501,Azad Grewal,Haryana,Construction,BR_09,LO_027,2022-01-01,2000000,14.42,12,164348.0,179969.0,1.095,658,0,0,Regular,Unsecured,0,Red,Active,0,36,Fair,1,0,Current,Medium,0.8612,Red
BRW_04502,Dakshesh Rau,Karnataka,Textile,BR_05,LO_032,2023-03-15,500000,13.34,12,153741.0,44738.0,0.291,780,5,0,Non-Filer,Unsecured,1,Critical,Active,0,21,Excellent,0,1,Current,Small,0.8587,Red
BRW_04503,Neha D’Alia,Haryana,Construction,BR_08,LO_010,2022-07-27,2000000,12.0,12,675566.0,177697.0,0.263,739,0,0,Irregular,Inventory,0,Amber,Active,0,29,Good,0,0,Current,Medium,0.7898,Red
BRW_04504,Manya Arora,Karnataka,Textile,BR_04,LO_025,2023-12-07,1000000,15.3,60,273356.0,23947.0,0.088,602,5,0,Irregular,Property,0,Critical,Active,0,13,Poor,0,1,Current,Small,0.9394,Critical
BRW_04505,Mugdha Randhawa,Rajasthan,Food & Beverage,BR_20,LO_038,2022-05-16,5000000,17.72,48,1390419.0,146144.0,0.105,782,2,0,Non-Filer,Machinery,0,Critical,Active,0,32,Excellent,0,0,Current,Large,0.8265,Red
BRW_04506,Zarna Iyengar,Delhi,Agri Processing,BR_14,LO_025,2023-10-28,3000000,16.23,12,996185.0,272519.0,0.274,767,2,0,Non-Filer,Machinery,0,Critical,Active,0,14,Excellent,0,0,Current,Medium,0.8307,Red
BRW_04507,Forum Bala,Rajasthan,Textile,BR_17,LO_004,2022-11-06,7500000,13.25,18,1023369.0,461732.0,0.451,784,0,15,Regular,Gold,0,Amber,Active,0,26,Excellent,0,0,DPD 1-30,Enterprise,0.124,Green
BRW_04508,Ishita Soman,Gujarat,Auto Parts,BR_16,LO_023,2022-06-12,2000000,15.52,18,697065.0,125259.0,0.18,789,2,0,Irregular,Inventory,2,Red,Defaulted,1,31,Excellent,0,0,Current,Medium,0.6576,Amber
BRW_04509,Lavanya Sampath,Tamil Nadu,Electronics,BR_09,LO_010,2024-06-14,750000,18.1,18,216629.0,47890.0,0.221,635,0,0,Regular,Machinery,0,Amber,Active,0,6,Fair,0,0,Current,Small,0.4326,Green
BRW_04510,Kabir Handa,Madhya Pradesh,Electronics,BR_05,LO_006,2024-06-16,10000000,16.56,60,2761740.0,246166.0,0.089,716,3,75,Regular,Inventory,0,Red,Stressed,1,6,Good,0,1,DPD 61-90,Enterprise,0.876,Critical
BRW_04511,Ganga Bhavsar,Karnataka,Textile,BR_05,LO_013,2022-10-08,7500000,16.33,36,1331208.0,264901.0,0.199,685,6,0,Regular,Property,1,Critical,Active,0,27,Good,0,1,Current,Enterprise,0.7697,Red
BRW_04512,Nandini Kala,Rajasthan,Electronics,BR_06,LO_031,2022-04-06,3000000,18.28,12,682079.0,275439.0,0.404,648,1,0,Irregular,Gold,1,Red,Active,0,33,Fair,0,0,Current,Medium,0.301,Green
BRW_04513,Raagini Chadha,Tamil Nadu,Construction,BR_06,LO_005,2023-11-02,5000000,17.09,18,1282789.0,316864.0,0.247,769,5,0,Regular,Property,0,Critical,Active,0,14,Excellent,0,1,Current,Large,0.8675,Critical
BRW_04514,Frado Das,Maharashtra,Chemicals,BR_08,LO_004,2023-01-05,10000000,12.46,60,2474925.0,224775.0,0.091,771,1,0,Irregular,Inventory,2,Critical,Defaulted,1,24,Excellent,0,0,Current,Enterprise,0.8096,Red
BRW_04515,Om Zachariah,Haryana,Chemicals,BR_16,LO_003,2022-09-14,5000000,13.93,36,1351729.0,170718.0,0.126,814,6,0,Irregular,Property,0,Red,Active,0,28,Excellent,0,1,Current,Large,0.7115,Amber
BRW_04516,Ishwar Sehgal,Delhi,Electronics,BR_14,LO_030,2022-03-26,1000000,18.26,18,102243.0,63929.0,0.625,601,0,0,Irregular,Property,0,Red,Active,0,33,Poor,1,0,Current,Small,0.2211,Green
BRW_04517,Warda Bhattacharyya,Delhi,Food & Beverage,BR_01,LO_023,2023-01-16,3000000,14.93,24,528075.0,145360.0,0.275,611,0,0,Regular,Property,2,Red,Active,0,23,Poor,0,0,Current,Medium,0.6597,Amber
BRW_04518,Divya Narain,Delhi,Retail Trade,BR_16,LO_037,2023-11-12,5000000,12.28,48,985900.0,132357.0,0.134,754,0,60,Irregular,Unsecured,0,Green,Stressed,0,13,Excellent,0,0,DPD 31-60,Large,0.3508,Green
BRW_04519,Ronith Badal,Tamil Nadu,Food & Beverage,BR_15,LO_018,2023-10-27,750000,14.71,12,112777.0,67591.0,0.599,581,1,0,Regular,Inventory,0,Critical,Active,0,14,Poor,1,0,Current,Small,0.5707,Amber
BRW_04520,Bimala Vaidya,Maharashtra,Retail Trade,BR_05,LO_035,2022-06-19,1000000,16.38,48,126609.0,28535.0,0.225,702,6,0,Regular,Machinery,0,Red,Active,0,30,Good,0,1,Current,Small,0.6634,Amber
BRW_04521,Harish Setty,Rajasthan,Chemicals,BR_09,LO_005,2022-02-23,1500000,18.48,48,176265.0,44439.0,0.252,664,6,45,Non-Filer,Gold,2,Critical,Stressed,1,34,Fair,0,1,DPD 31-60,Medium,0.9541,Critical
BRW_04522,Tanish Bose,Haryana,Chemicals,BR_03,LO_028,2023-02-10,3000000,13.77,24,536770.0,143712.0,0.268,799,1,0,Regular,Inventory,0,Amber,Active,0,23,Excellent,0,0,Current,Medium,0.5061,Amber
BRW_04523,Utkarsh Devan,Rajasthan,Textile,BR_07,LO_038,2023-10-03,500000,15.1,24,106614.0,24267.0,0.228,759,5,60,Regular,Inventory,0,Critical,Stressed,0,15,Excellent,0,1,DPD 31-60,Small,0.8512,Red
